location,latitude,longitude,price 
Bronx,40.867294,-73.900192,950000.0
Bronx,40.866001,-73.865669,622000.0
Bronx,40.84026,-73.822586,335000.0
Bronx,40.88726,-73.905846,245000.0
Bronx,40.865818,-73.84137,540000.0
Bronx,40.879711,-73.89711,304000.0
Bronx,40.880825,-73.910736,250000.0
Bronx,40.886051,-73.899391,295000.0
Bronx,40.834164,-73.885109,660000.0
Bronx,40.896172,-73.840378,500.0
Bronx,40.912506,-73.900963,690000.0
Bronx,40.902325,-73.888527,365000.0
Bronx,40.885254,-73.854324,400000.0
Bronx,40.889107,-73.913742,590000.0
Bronx,40.885754,-73.913956,215000.0
Bronx,40.902325,-73.888527,542500.0
Bronx,40.835495,-73.911057,1225000.0
Bronx,40.853142,-73.849892,746000.0
Bronx,40.877857,-73.85804,10.0
Bronx,40.847015,-73.829376,915000.0
Bronx,40.883236,-73.858376,700000.0
Bronx,40.815693,-73.851135,650000.0
Bronx,40.811802,-73.807602,698000.0
Bronx,40.869236,-73.865936,228000.0
Bronx,40.846657,-73.829147,455000.0
Bronx,40.816654,-73.822823,30000.0
Bronx,40.843452,-73.829903,19200.0
Bronx,40.87672,-73.861359,86190.0
Bronx,40.889858,-73.91256,147000.0
Bronx,40.879963,-73.919693,279500.0
Bronx,40.819679,-73.808807,865000.0
Bronx,40.89872,-73.873695,155000.0
Bronx,40.830097,-73.820435,775000.0
Bronx,40.854877,-73.869263,175000.0
Bronx,40.90657,-73.896866,129000.0
Bronx,40.836704,-73.865021,160000.0
Bronx,40.881413,-73.907249,342500.0
Bronx,40.880135,-73.911766,265000.0
Bronx,40.823399,-73.811996,275000.0
Bronx,40.812515,-73.859276,475000.0
Bronx,40.842777,-73.857361,225000.0
Bronx,40.814304,-73.849304,675000.0
Bronx,40.843292,-73.830833,370000.0
Bronx,40.815712,-73.824471,154000.0
Bronx,40.861511,-73.863258,735000.0
Bronx,40.874405,-73.86586,485000.0
Bronx,40.887093,-73.864082,660000.0
Bronx,40.898457,-73.870155,850000.0
Bronx,40.866901,-73.840363,500000.0
Bronx,40.862209,-73.846992,675000.0
Bronx,40.870537,-73.838371,530000.0
Bronx,40.869984,-73.849609,505000.0
Bronx,40.884853,-73.917145,1500000.0
Bronx,40.896477,-73.904861,1475000.0
Bronx,40.832775,-73.851936,755000.0
Bronx,40.846912,-73.860344,848000.0
Bronx,40.894096,-73.901299,1500000.0
Bronx,40.899582,-73.863617,1050000.0
Bronx,40.82452,-73.807518,345000.0
Bronx,40.875851,-73.876579,305000.0
Bronx,40.822647,-73.915253,380000.0
Bronx,40.908211,-73.905495,550800.0
Bronx,40.842442,-73.888939,1450000.0
Bronx,40.906521,-73.905418,187000.0
Bronx,40.872894,-73.900917,227000.0
Bronx,40.845081,-73.8339,931000.0
Bronx,40.906044,-73.905693,187000.0
Bronx,40.906521,-73.905418,187000.0
Bronx,40.845081,-73.8339,931000.0
Bronx,40.849079,-73.895645,789000.0
Bronx,40.816315,-73.864014,495000.0
Bronx,40.850616,-73.914391,660000.0
Bronx,40.869884,-73.864059,833000.0
Bronx,40.818981,-73.820679,523950.0
Bronx,40.876526,-73.843391,562000.0
Bronx,40.872971,-73.841888,765000.0
Bronx,40.850533,-73.896515,540000.0
Bronx,40.819771,-73.807228,900000.0
Bronx,40.829884,-73.826424,1140000.0
Bronx,40.88018,-73.916931,195000.0
Bronx,40.888638,-73.915436,375000.0
Bronx,40.878246,-73.917038,549000.0
Bronx,40.886723,-73.905098,233727.0
Bronx,40.834534,-73.86068,130200.0
Bronx,40.807373,-73.853737,459000.0
Bronx,40.811092,-73.924736,1200000.0
Bronx,40.830116,-73.897888,650000.0
Bronx,40.845291,-73.824356,505000.0
Bronx,40.810032,-73.914276,910000.0
Bronx,40.860291,-73.832726,970000.0
Bronx,40.81665,-73.900063,835000.0
Bronx,40.820381,-73.910934,275000.0
Bronx,40.83057,-73.821526,625000.0
Bronx,40.840569,-73.858856,255000.0
Bronx,40.863117,-73.853226,675000.0
Bronx,40.847393,-73.828979,999000.0
Bronx,40.864635,-73.853203,659000.0
Bronx,40.832047,-73.825851,540000.0
Bronx,40.83429,-73.91114,570000.0
Bronx,40.826569,-73.819313,750000.0
Bronx,40.873371,-73.846802,570000.0
Bronx,40.88969,-73.915192,405000.0
Bronx,40.879753,-73.916336,230000.0
Bronx,40.845139,-73.861107,465000.0
Bronx,40.878246,-73.917038,360000.0
Bronx,40.868565,-73.862953,80000.0
Bronx,40.864719,-73.848434,562000.0
Bronx,40.84074,-73.837341,30000.0
Bronx,40.833393,-73.818413,33600.0
Bronx,40.825169,-73.923279,450000.0
Bronx,40.844559,-73.817879,750000.0
Bronx,40.825191,-73.815384,1000000.0
Bronx,40.807968,-73.85421,385000.0
Bronx,40.819145,-73.859291,750000.0
Bronx,40.817791,-73.810013,530000.0
Bronx,40.870525,-73.883865,815000.0
Bronx,40.890236,-73.840088,605000.0
Bronx,40.815205,-73.81559,515000.0
Bronx,40.844765,-73.852257,658000.0
Bronx,40.877594,-73.858147,765000.0
Bronx,40.854122,-73.848183,655000.0
Bronx,40.902325,-73.888527,186000.0
Bronx,40.889622,-73.914978,363500.0
Bronx,40.908211,-73.905495,415000.0
Bronx,40.888706,-73.831017,735000.0
Bronx,40.881653,-73.862724,180000.0
Bronx,40.883701,-73.914551,175000.0
Bronx,40.846962,-73.903275,1012500.0
Bronx,40.846886,-73.90329,2025000.0
Bronx,40.841911,-73.856201,120000.0
Bronx,40.852192,-73.902603,615000.0
Bronx,40.866051,-73.851273,660000.0
Bronx,40.847019,-73.903252,1012500.0
Bronx,40.82093,-73.910019,350000.0
Bronx,40.902317,-73.897362,800000.0
Bronx,40.906376,-73.899307,670000.0
Bronx,40.847031,-73.862335,875000.0
Bronx,40.833721,-73.850433,500000.0
Bronx,40.902325,-73.888527,475000.0
Bronx,40.830151,-73.920135,180000.0
Bronx,40.861565,-73.824615,10.0
Bronx,40.844639,-73.86335,1800.0
Bronx,40.851868,-73.890808,3775000.0
Bronx,40.839691,-73.8274,27000.0
Bronx,40.853512,-73.865005,105000.0
Bronx,40.824505,-73.807549,345000.0
Bronx,40.846802,-73.881836,344000.0
Bronx,40.830662,-73.830444,235000.0
Bronx,40.843796,-73.848221,130000.0
Bronx,40.891636,-73.85984,725000.0
Bronx,40.805904,-73.853645,385000.0
Bronx,40.868423,-73.85025,10.0
Bronx,40.828804,-73.826637,900000.0
Bronx,40.896896,-73.907356,2200000.0
Bronx,40.863213,-73.854416,575000.0
Bronx,40.85154,-73.83316,1290000.0
Bronx,40.864735,-73.84198,500000.0
Bronx,40.828827,-73.860458,675000.0
Bronx,40.83268,-73.872055,600000.0
Bronx,40.882027,-73.849533,375000.0
Bronx,40.851337,-73.859146,900000.0
Bronx,40.818104,-73.86573,690000.0
Bronx,40.831944,-73.895149,130000.0
Bronx,40.888878,-73.910538,399000.0
Bronx,40.88184,-73.919922,550000.0
Bronx,40.8965,-73.909096,419000.0
Bronx,40.853512,-73.865005,105000.0
Bronx,40.886723,-73.905098,500000.0
Bronx,40.883701,-73.914551,645000.0
Bronx,40.877201,-73.86013,463998.0
Bronx,40.878464,-73.858528,810000.0
Bronx,40.82616,-73.925613,335000.0
Bronx,40.873524,-73.845245,425000.0
Bronx,40.853195,-73.85556,19200.0
Bronx,40.846493,-73.821686,22200.0
Bronx,40.878246,-73.917038,239000.0
Bronx,40.841778,-73.882103,142500.0
Bronx,40.848545,-73.9217,655000.0
Bronx,40.862782,-73.857155,649999.0
Bronx,40.849033,-73.863976,55000.0
Bronx,40.840569,-73.858856,190000.0
Bronx,40.884056,-73.863541,875000.0
Bronx,40.842381,-73.86573,533000.0
Bronx,40.899845,-73.846992,550000.0
Bronx,40.830276,-73.879829,900000.0
Bronx,40.884979,-73.895798,550000.0
Bronx,40.848667,-73.832909,600000.0
Bronx,40.900227,-73.863937,387900.0
Bronx,40.815247,-73.803322,525000.0
Bronx,40.824566,-73.854439,630000.0
Bronx,40.860962,-73.905098,450000.0
Bronx,40.878246,-73.917038,239000.0
Bronx,40.857796,-73.870674,219000.0
Bronx,40.88995,-73.914291,430000.0
Bronx,40.896454,-73.909088,245000.0
Bronx,40.826099,-73.922386,201067.0
Bronx,40.852749,-73.867035,131000.0
Bronx,40.830151,-73.920135,180000.0
Bronx,40.899403,-73.862244,148000.0
Bronx,40.830151,-73.920135,469000.0
Bronx,40.841988,-73.826462,153000.0
Bronx,40.87344,-73.904152,689000.0
Bronx,40.87344,-73.904152,689000.0
Bronx,40.890312,-73.832733,600000.0
Bronx,40.842091,-73.850029,10000.0
Bronx,40.881504,-73.922356,887500.0
Bronx,40.821587,-73.854088,675000.0
Bronx,40.821438,-73.901718,352000.0
Bronx,40.838402,-73.847717,10.0
Bronx,40.890934,-73.845474,540000.0
Bronx,40.878639,-73.900139,689000.0
Bronx,40.836613,-73.923996,42000.0
Bronx,40.882519,-73.921509,585000.0
Bronx,40.888878,-73.910538,125000.0
Bronx,40.886765,-73.861603,600000.0
Bronx,40.905342,-73.899879,995000.0
Bronx,40.844883,-73.856293,730000.0
Bronx,40.851311,-73.849594,615000.0
Bronx,40.823845,-73.807762,400000.0
Bronx,40.85157,-73.894852,499999.0
Bronx,40.909622,-73.898201,895000.0
Bronx,40.879055,-73.846741,22000.0
Bronx,40.859837,-73.831001,1150000.0
Bronx,40.909794,-73.897285,895000.0
Bronx,40.840569,-73.858856,24382.0
Bronx,40.88866,-73.83493,10.0
Bronx,40.88821,-73.857269,55000.0
Bronx,40.899643,-73.846573,300000.0
Bronx,40.832127,-73.823692,555000.0
Bronx,40.861748,-73.852234,680000.0
Bronx,40.870995,-73.857407,780000.0
Bronx,40.895,-73.848946,665000.0
Bronx,40.813869,-73.889641,50000.0
Bronx,40.887951,-73.915817,249000.0
Bronx,40.838261,-73.926659,585000.0
Bronx,40.886723,-73.905098,230500.0
Bronx,40.862881,-73.870132,800000.0
Bronx,40.847298,-73.788597,1.0
Bronx,40.834824,-73.929581,1550000.0
Bronx,40.846748,-73.88166,173000.0
Bronx,40.851318,-73.889343,10.0
Bronx,40.838261,-73.926659,585000.0
Bronx,40.873184,-73.859085,555000.0
Bronx,40.863857,-73.902161,745000.0
Bronx,40.809746,-73.801933,530000.0
Bronx,40.88607,-73.834625,850000.0
Bronx,40.831436,-73.895485,3000000.0
Bronx,40.846947,-73.882034,259000.0
Bronx,40.838245,-73.909218,900000.0
Bronx,40.847088,-73.855133,999000.0
Bronx,40.864693,-73.851036,560000.0
Bronx,40.829803,-73.879166,732000.0
Bronx,40.848396,-73.851379,760000.0
Bronx,40.871807,-73.837532,250000.0
Bronx,40.846035,-73.905373,650000.0
Bronx,40.90395,-73.898056,678000.0
Bronx,40.815514,-73.823296,815000.0
Bronx,40.833778,-73.930153,79000.0
Bronx,40.829533,-73.891518,300000.0
Bronx,40.898506,-73.873123,450000.0
Bronx,40.844639,-73.86335,800000.0
Bronx,40.820232,-73.912537,282500.0
Bronx,40.834969,-73.852699,830000.0
Bronx,40.805344,-73.922318,880000.0
Bronx,40.830135,-73.826645,605000.0
Bronx,40.854233,-73.851387,870000.0
Bronx,40.872364,-73.863007,550000.0
Bronx,40.81675,-73.81324,685000.0
Bronx,40.87524,-73.841995,625000.0
Bronx,40.827412,-73.879532,850000.0
Bronx,40.889469,-73.848221,440000.0
Bronx,40.854946,-73.891754,790000.0
Bronx,40.906563,-73.906593,10.0
Bronx,40.892296,-73.860756,980000.0
Bronx,40.845142,-73.833893,900000.0
Bronx,40.871601,-73.882637,150000.0
Bronx,40.854637,-73.863487,1500000.0
Bronx,40.896454,-73.909088,419000.0
Bronx,40.830151,-73.920135,429500.0
Bronx,40.848225,-73.858948,28800.0
Bronx,40.84811,-73.858803,27600.0
Bronx,40.886635,-73.90815,170000.0
Bronx,40.886723,-73.905098,500000.0
Bronx,40.886635,-73.90815,170000.0
Bronx,40.868164,-73.861771,690000.0
Bronx,40.836704,-73.856216,195000.0
Bronx,40.819984,-73.818176,910000.0
Bronx,40.82795,-73.854706,10.0
Bronx,40.840092,-73.921806,720000.0
Bronx,40.840099,-73.92186,720000.0
Bronx,40.847836,-73.850304,730000.0
Bronx,40.892311,-73.85247,695000.0
Bronx,40.873974,-73.860008,505000.0
Bronx,40.864864,-73.840515,520000.0
Bronx,40.908867,-73.900093,685000.0
Bronx,40.822392,-73.84594,540000.0
Bronx,40.846577,-73.830551,825000.0
Bronx,40.903156,-73.853203,639000.0
Bronx,40.875851,-73.876579,152000.0
Bronx,40.830151,-73.920135,420000.0
Bronx,40.891617,-73.858704,500000.0
Bronx,40.890141,-73.852959,10.0
Bronx,40.86684,-73.835976,10.0
Bronx,40.88018,-73.916931,205000.0
Bronx,40.828484,-73.890564,19800.0
Bronx,40.875664,-73.902901,592000.0
Bronx,40.899403,-73.862244,189000.0
Bronx,40.860268,-73.869804,111111.0
Bronx,40.847466,-73.827568,605000.0
Bronx,40.859669,-73.841217,750000.0
Bronx,40.875534,-73.868652,10.0
Bronx,40.889893,-73.852142,166300.0
Bronx,40.840569,-73.858856,156000.0
Bronx,40.897713,-73.851959,82656.0
Bronx,40.859135,-73.852417,754000.0
Bronx,40.821423,-73.902016,325000.0
Bronx,40.840569,-73.858856,156000.0
Bronx,40.821423,-73.902016,325000.0
Bronx,40.847466,-73.827568,605000.0
Bronx,40.859669,-73.841217,750000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.860275,-73.907578,4850000.0
Bronx,40.88018,-73.916931,205000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.909164,-73.905602,265000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83392,-73.921028,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83392,-73.921028,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.83395,-73.920837,6650000.0
Bronx,40.860847,-73.899979,225000.0
Bronx,40.837673,-73.861992,238000.0
Bronx,40.808483,-73.854507,385000.0
Bronx,40.853443,-73.865494,158000.0
Bronx,40.840569,-73.858856,18600.0
Bronx,40.847279,-73.827446,18270.0
Bronx,40.8536,-73.865303,158000.0
Bronx,40.832199,-73.867493,894000.0
Bronx,40.872063,-73.852386,520000.0
Bronx,40.856159,-73.86937,160000.0
Bronx,40.813503,-73.889381,85000.0
Bronx,40.905201,-73.906097,235000.0
Bronx,40.856159,-73.86937,160000.0
Bronx,40.831322,-73.874374,805000.0
Bronx,40.831654,-73.874306,760000.0
Bronx,40.836849,-73.823631,1185000.0
Bronx,40.906044,-73.905693,235000.0
Bronx,40.815907,-73.846489,930000.0
Bronx,40.813507,-73.889381,85000.0
Bronx,40.857796,-73.870674,225000.0
Bronx,40.831902,-73.895203,130000.0
Bronx,40.829411,-73.889816,36000.0
Bronx,40.874775,-73.88665,268000.0
Bronx,40.837532,-73.853172,2300.0
Bronx,40.906403,-73.851372,775000.0
Bronx,40.833206,-73.848724,854000.0
Bronx,40.866173,-73.852211,420000.0
Bronx,40.835316,-73.822273,703000.0
Bronx,40.844574,-73.834885,550000.0
Bronx,40.832401,-73.886818,695000.0
Bronx,40.853195,-73.849976,665000.0
Bronx,40.847557,-73.833763,22800.0
Bronx,40.844971,-73.832451,595000.0
Bronx,40.875175,-73.886452,268000.0
Bronx,40.805656,-73.850578,475000.0
Bronx,40.855415,-73.828728,147000.0
Bronx,40.810265,-73.854729,333000.0
Bronx,40.890671,-73.909218,325000.0
Bronx,40.884289,-73.912117,356500.0
Bronx,40.84856,-73.897507,72000.0
Bronx,40.825169,-73.923279,290000.0
Bronx,40.811485,-73.807335,450000.0
Bronx,40.909164,-73.905602,275000.0
Bronx,40.890671,-73.909218,325000.0
Bronx,40.825169,-73.923279,290000.0
Bronx,40.855282,-73.886536,1600000.0
Bronx,40.909164,-73.905602,275000.0
Bronx,40.903118,-73.90036,150000.0
Bronx,40.885017,-73.906937,230000.0
Bronx,40.868832,-73.850609,550000.0
Bronx,40.89719,-73.872871,731500.0
Bronx,40.895622,-73.858192,735000.0
Bronx,40.81414,-73.862885,855000.0
Bronx,40.883667,-73.866066,10.0
Bronx,40.880657,-73.867546,694000.0
Bronx,40.835281,-73.822815,720000.0
Bronx,40.833054,-73.821075,618000.0
Bronx,40.837181,-73.833359,795000.0
Bronx,40.864014,-73.85154,575000.0
Bronx,40.829479,-73.815567,850000.0
Bronx,40.834236,-73.828163,445000.0
Bronx,40.809483,-73.906258,900000.0
Bronx,40.819347,-73.903717,320000.0
Bronx,40.830093,-73.817368,512500.0
Bronx,40.833378,-73.847435,589000.0
Bronx,40.878639,-73.900139,689000.0
Bronx,40.834087,-73.861397,1600.0
Bronx,40.830151,-73.920135,179000.0
Bronx,40.877396,-73.918251,295000.0
Bronx,40.811485,-73.807335,450000.0
Bronx,40.855663,-73.863182,220000.0
Bronx,40.826099,-73.922386,201067.0
Bronx,40.823418,-73.811501,335000.0
Bronx,40.849129,-73.830811,18000.0
Bronx,40.812553,-73.80735,130000.0
Bronx,40.829277,-73.816689,1300000.0
Bronx,40.863911,-73.868713,1440000.0
Bronx,40.89872,-73.873695,178000.0
Bronx,40.900585,-73.855812,10.0
Bronx,40.839058,-73.860069,196000.0
Bronx,40.840569,-73.858856,212000.0
Bronx,40.829277,-73.816689,1300000.0
Bronx,40.846027,-73.867561,895000.0
Bronx,40.846104,-73.822884,560038.0
Bronx,40.814167,-73.825195,950000.0
Bronx,40.840801,-73.854973,275000.0
Bronx,40.863998,-73.868698,1440000.0
Bronx,40.859913,-73.82695,875000.0
Bronx,40.826077,-73.819527,547500.0
Bronx,40.864597,-73.848808,483000.0
Bronx,40.827152,-73.90274,270000.0
Bronx,40.862419,-73.846031,700000.0
Bronx,40.820187,-73.80706,600000.0
Bronx,40.832424,-73.827232,700000.0
Bronx,40.889858,-73.91256,459000.0
Bronx,40.812553,-73.80735,130000.0
Bronx,40.888115,-73.904846,280000.0
Bronx,40.878246,-73.917038,325000.0
Bronx,40.886448,-73.911613,365000.0
Bronx,40.843479,-73.828018,850000.0
Bronx,40.836109,-73.858932,255000.0
Bronx,40.896889,-73.84314,360000.0
Bronx,40.894779,-73.850777,485000.0
Bronx,40.829735,-73.858002,732500.0
Bronx,40.901196,-73.842842,1.0
Bronx,40.8283,-73.848755,975000.0
Bronx,40.837673,-73.861992,18000.0
Bronx,40.889935,-73.838058,455000.0
Bronx,40.8116,-73.918373,500000.0
Bronx,40.866932,-73.844963,500000.0
Bronx,40.83073,-73.897629,325000.0
Bronx,40.884541,-73.86145,931698.0
Bronx,40.876476,-73.854584,480000.0
Bronx,40.844666,-73.865204,950000.0
Bronx,40.828896,-73.823814,595000.0
Bronx,40.818581,-73.863617,520000.0
Bronx,40.840569,-73.858833,10.0
Bronx,40.823162,-73.899429,990000.0
Bronx,40.882168,-73.862831,750000.0
Bronx,40.886448,-73.911613,365000.0
Bronx,40.890217,-73.913498,175000.0
Bronx,40.883102,-73.921043,500000.0
Bronx,40.909164,-73.905602,360000.0
Bronx,40.888638,-73.915436,529636.0
Bronx,40.888115,-73.904846,300000.0
Bronx,40.852749,-73.867035,150000.0
Bronx,40.904762,-73.90519,162500.0
Bronx,40.88908,-73.90329,677500.0
Bronx,40.82093,-73.910019,350000.0
Bronx,40.881817,-73.908417,220000.0
Bronx,40.830151,-73.920135,465000.0
Bronx,40.881599,-73.908302,220000.0
Bronx,40.834129,-73.821594,702000.0
Bronx,40.817829,-73.816895,110000.0
Bronx,40.873386,-73.86676,35000.0
Bronx,40.821136,-73.852356,1.0
Bronx,40.907345,-73.903267,1335000.0
Bronx,40.830387,-73.853127,745000.0
Bronx,40.843884,-73.848289,805000.0
Bronx,40.911438,-73.897873,1035500.0
Bronx,40.868736,-73.849312,715000.0
Bronx,40.870281,-73.841644,825000.0
Bronx,40.884888,-73.859955,550000.0
Bronx,40.845348,-73.867683,730000.0
Bronx,40.885319,-73.854515,550000.0
Bronx,40.882961,-73.8489,545000.0
Bronx,40.865776,-73.899635,337000.0
Bronx,40.807968,-73.85421,470000.0
Bronx,40.825142,-73.82325,720000.0
Bronx,40.882519,-73.921509,785000.0
Bronx,40.858418,-73.866722,90000.0
Bronx,40.880596,-73.862122,810000.0
Bronx,40.813843,-73.826439,737500.0
Bronx,40.900841,-73.862381,129808.0
Bronx,40.89032,-73.911957,265000.0
Bronx,40.887611,-73.909973,190000.0
Bronx,40.900841,-73.862381,129808.0
Bronx,40.912746,-73.902122,100000.0
Bronx,40.887951,-73.915817,249000.0
Bronx,40.851612,-73.865211,200000.0
Bronx,40.855663,-73.863182,205000.0
Bronx,40.881504,-73.922356,945000.0
Bronx,40.829773,-73.815987,465000.0
Bronx,40.852119,-73.888664,900000.0
Bronx,40.864349,-73.85321,640000.0
Bronx,40.889919,-73.848389,450000.0
Bronx,40.842072,-73.828362,725000.0
Bronx,40.850281,-73.858849,650000.0
Bronx,40.832546,-73.824394,730000.0
Bronx,40.867584,-73.840057,655000.0
Bronx,40.882778,-73.862213,779000.0
Bronx,40.81974,-73.866104,585000.0
Bronx,40.811386,-73.860344,730000.0
Bronx,40.852749,-73.867035,169000.0
Bronx,40.807968,-73.85421,475021.0
Bronx,40.859234,-73.869072,85000.0
Bronx,40.883045,-73.916519,615000.0
Bronx,40.880825,-73.910736,260000.0
Bronx,40.904762,-73.90519,177000.0
Bronx,40.857796,-73.870674,299900.0
Bronx,40.867481,-73.887573,10.0
Bronx,40.897854,-73.862885,209900.0
Bronx,40.897846,-73.862892,209900.0
Bronx,40.846123,-73.858376,782637.0
Bronx,40.857796,-73.870674,299900.0
Bronx,40.905201,-73.906097,245000.0
Bronx,40.889282,-73.91024,1125000.0
Bronx,40.897854,-73.862885,209900.0
Bronx,40.836018,-73.909134,649000.0
Bronx,40.833946,-73.930054,475000.0
Bronx,40.842876,-73.864914,10.0
Bronx,40.828781,-73.868217,865000.0
Bronx,40.876305,-73.843277,800000.0
Bronx,40.843346,-73.88913,510000.0
Bronx,40.896137,-73.910355,1095000.0
Bronx,40.896431,-73.91024,1400000.0
Bronx,40.828506,-73.863968,310000.0
Bronx,40.832195,-73.879723,740000.0
Bronx,40.840569,-73.858833,289000.0
Bronx,40.863171,-73.851311,700000.0
Bronx,40.846939,-73.788918,800000.0
Bronx,40.838928,-73.868896,791000.0
Bronx,40.841022,-73.824684,704000.0
Bronx,40.880535,-73.863548,735000.0
Bronx,40.850937,-73.918793,637500.0
Bronx,40.850056,-73.884109,9000.0
Bronx,40.864105,-73.84845,150000.0
Bronx,40.887066,-73.909981,575000.0
Bronx,40.88995,-73.914291,619000.0
Bronx,40.904762,-73.90519,177000.0
Bronx,40.858086,-73.838432,1079000.0
Bronx,40.883102,-73.921043,108000.0
Bronx,40.88184,-73.919922,600000.0
Bronx,40.888119,-73.904564,280000.0
Bronx,40.887039,-73.855789,761000.0
Bronx,40.830151,-73.920135,190000.0
Bronx,40.884632,-73.861679,916425.0
Bronx,40.887318,-73.90892,598000.0
Bronx,40.89872,-73.873695,178000.0
Bronx,40.909164,-73.905602,265000.0
Bronx,40.892296,-73.860756,980000.0
Bronx,40.829689,-73.869095,995000.0
Bronx,40.807701,-73.857544,10.0
Bronx,40.84148,-73.783836,580000.0
Bronx,40.815605,-73.816284,625000.0
Bronx,40.884495,-73.904701,775000.0
Bronx,40.902145,-73.852303,745000.0
Bronx,40.88279,-73.847351,10.0
Bronx,40.881504,-73.922356,742500.0
Bronx,40.882835,-73.85453,754000.0
Bronx,40.881603,-73.855827,689000.0
Bronx,40.887199,-73.856415,761000.0
Bronx,40.853874,-73.834167,740000.0
Bronx,40.895348,-73.912056,10.0
Bronx,40.890217,-73.913498,319000.0
Bronx,40.876801,-73.917702,592000.0
Bronx,40.82135,-73.905899,30000.0
Bronx,40.845448,-73.81588,977550.0
Bronx,40.832012,-73.919136,369000.0
Bronx,40.831955,-73.821815,620000.0
Bronx,40.885017,-73.906937,310000.0
Bronx,40.856911,-73.892014,695000.0
Bronx,40.831593,-73.851845,990000.0
Bronx,40.828178,-73.864258,840000.0
Bronx,40.819195,-73.821297,620000.0
Bronx,40.890427,-73.851227,689000.0
Bronx,40.834373,-73.819183,745000.0
Bronx,40.876762,-73.917732,592000.0
Bronx,40.88995,-73.914291,430000.0
